contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
k141_154414||full	5265	NA	63285.92358553525	8.319385578507031	high	3.21556557579932	10	DTR_301669	57.57	74.7	NA	NA	0	1.0
k141_115913||full	927	NA	5701.554703446667	16.25872324682978	low	14.6621127104172	5	Sp_Ga0119773_100377310_Ga0119773_1003773	36.7	67.83	NA	NA	0	1.0
k141_456434||full	491	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_476506||full	798	NA	41143.99689921708	1.9395296036860845	medium	5.34498110846389	82	DTR_573844	60.7	67.39	1.7126247896803142	2.1588895120583285	2	1.0
k141_54467||full	975	NA	NA	NA	NA	NA	0	NA	NA	NA	1.93	2.79	1	1.0
k141_54475||full	997	NA	45752.58744015378	2.1791117306843377	low	10.6764514907398	26	DTR_832849	46.5	100.0	NA	NA	0	1.0
k141_415798||full	3508	NA	41559.00772819049	8.441010004241361	medium	7.54266741111789	24	DTR_374898	65.6	26.32	NA	NA	0	1.0
k141_115929||full	4106	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_95503||full	336	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_54477||full	6351	NA	133493.2605109961	4.757543546160411	low	25.7423874966316	7	DTR_350690	32.6	13.17	NA	NA	0	1.0
k141_16806||full	1283	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_536008||full	3189	NA	172152.69387203734	1.852425267518853	low	15.7078342823483	8	DTR_885423	34.3	17.38	NA	NA	0	1.0
k141_34700||full	3839	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_233891||full	1301	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_577798||full	1142	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_276769||full	454	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_536014||full	2856	NA	36724.865531981224	7.7767473308047945	low	14.8448260270765	76	DTR_712734	41.7	32.07	4.828101071975497	8.345053598774886	2	1.0
k141_154434||full	2655	NA	1018537.5565693226	0.2606678548940967	low	15.5486016037551	13	GCA_002745975.1	44.0	26.95	NA	NA	0	1.0
k141_456469||full	710	NA	47474.48345380994	1.4955402320296776	medium	5.96170220052112	8	GCA_004779225.1	56.09	100.0	1.3423972602739724	2.296712328767123	2	1.0
k141_233893||full	1543	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_175408||full	486	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_536020||full	2223	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_276771||full	6020	NA	58504.293335506714	10.289843115405027	low	14.6911520575663	55	DTR_154880	33.89	35.56	NA	NA	0	1.0
k141_295786||full	3466	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_295787||full	981	NA	39825.0	2.463276836158192	low	15.6775484311716	1	DTR_180318	27.6	36.68	NA	NA	0	1.0
k141_54525||full	1742	NA	93698.53589138301	1.8591539167905002	low	10.0451710045171	5	GCA_003958705.1	40.3	73.01	NA	NA	0	1.0
k141_276788||full	1550	NA	40706.46429574168	3.807749031551596	low	11.7390330599321	10	DTR_363531	40.4	42.44	NA	NA	0	1.0
k141_295800||full	871	NA	43357.10584376864	2.008897925840642	medium	6.91027496382055	16	DTR_686385	58.1	39.89	NA	NA	0	1.0
k141_456490||full	662	NA	93529.75563994586	0.7077961398172036	low	16.7969494756911	4	DTR_745032	37.1	74.0	NA	NA	0	1.0
k141_256590||full	1312	NA	45853.27814601833	2.861300332381857	medium	9.43002938697405	241	DTR_753588	46.1	90.6	NA	NA	0	1.0
k141_456492||full	1741	NA	33253.0	5.2356178389919705	low	11.3661940130542	1	GCA_002610825.1	41.8	52.84	NA	NA	0	1.0
k141_214785||full	870	NA	90000.0	0.9666666666666667	low	22.408712705263	1	GCA_002955325.1	27.4	59.52	NA	NA	0	1.0
k141_415817||full	1382	NA	17671.79104477612	7.820373138740382	high	4.15101920104459	4	DTR_617676	63.2	85.49	NA	NA	0	1.0
k141_256603||full	697	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_34737||full	1094	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_214788||full	3191	NA	52056.41217170727	6.129888455382856	low	23.4654606721646	4	MT012730	24.8	66.12	NA	NA	0	1.0
k141_415825||full	1439	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_256608||full	2033	NA	165506.13033607244	1.2283532917311542	high	4.08059193313848	68	DTR_786174	62.05	73.33	0.99	2.65	1	1.0
k141_214792||full	505	NA	58900.0	0.8573853989813243	low	16.7969494756911	1	DTR_375722	35.8	74.71	NA	NA	0	1.0
k141_136876||full	1212	NA	43207.223836195684	2.8050864933948376	medium	5.34498110846389	53	DTR_440779	60.03	65.59	NA	NA	0	1.0
k141_214794||full	1424	NA	187860.97294097565	0.758007359222721	medium	8.38252894195698	254	MZ501262	47.8	43.65	NA	NA	0	1.0
k141_233915||full	2859	NA	60256.0	4.74475570897504	low	30.4660239344517	1	DTR_330047	27.5	25.37	NA	NA	0	1.0
k141_75364||full	11056	NA	39925.695545853276	27.691439933219367	medium	5.6484015605893	7	DTR_872205	79.8	22.33	NA	NA	0	1.0
k141_34748||full	2551	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_415828||full	1379	NA	17631.069547300525	7.821420001211085	high	4.15101920104459	4	DTR_504259	63.7	85.19	NA	NA	0	1.0
k141_214796||full	4423	NA	40344.556028699764	10.963065244425112	high	4.71761886228158	5	DTR_886516	61.12	49.12	8.688886277065869	15.385435226044088	6	1.0
k141_514993||full	1260	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_256624||full	1634	NA	52847.18687374147	3.0919337369912046	high	3.23257594404676	17	DTR_507477	67.21	94.85	1.2236233371478789	3.924374223291898	3	1.0
k141_415832||full	1311	NA	42773.05327914465	3.0650138334623387	high	2.90049265054051	176	DTR_626360	73.9	89.83	NA	NA	0	1.0
k141_456528||full	2331	NA	41366.29451435502	5.6350224920220775	low	12.6850939406264	25	Sp_1083787_contig_3731_5_1083787_contig_3731	63.9	12.8	NA	NA	0	1.0
k141_276821||full	4877	NA	42276.776663363715	11.535884201470637	low	12.610489098409	31	DTR_394575	39.31	41.75	NA	NA	0	1.0
k141_136889||full	1402	NA	52505.04357512104	2.670219667552705	low	14.1542002301496	59	DTR_243462	39.9	37.58	NA	NA	0	1.0
k141_116010||full	2007	NA	46298.03305899694	4.334957378086684	medium	8.76990056085545	233	DTR_602630	48.0	80.31	NA	NA	0	1.0
k141_256633||full	1918	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_54567||full	2846	NA	143568.1060462853	1.982334432330305	high	4.38108484005563	3	DTR_466817	61.36	67.67	NA	NA	0	1.0
k141_515006||full	1234	NA	63032.54362637857	1.9577188687076588	medium	5.55941234566949	186	DTR_873502	61.6	71.77	NA	NA	0	1.0
k141_154497||full	1997	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_136903||full	698	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_95557||full	13939	NA	57728.98892642575	24.145581378126906	medium	8.23376929421468	84	DTR_092711	57.15	19.05	5.66	40.96	1	1.0
k141_577861||full	681	NA	42018.2775775054	1.6207232644028586	low	12.4562078530996	6	GCA_004780225.1	38.2	74.21	NA	NA	0	1.0
k141_54590||full	402	NA	43712.34202604595	0.9196487338986978	medium	8.65622069323649	16	DTR_244097	51.1	66.67	NA	NA	0	1.0
k141_154527||full	2215	NA	662411.1215513939	0.33438448237589663	low	11.3595528049511	19	GCA_002956935.1	43.6	82.74	NA	NA	0	1.0
k141_295822||full	3400	NA	115429.37339055794	2.945524089865776	low	20.2028081123245	4	DTR_558292	30.2	51.51	NA	NA	0	1.0
k141_54594||full	3777	NA	147394.4244473094	2.5625121263322974	medium	6.05636618029182	103	DTR_148574	54.1	62.16	NA	NA	0	1.0
k141_136922||full	1232	NA	151381.22370054995	0.8138393718081196	medium	6.05080467115999	2	DTR_102934	61.3	44.02	NA	NA	0	1.0
k141_34779||full	651	NA	71514.18241990377	0.9103089456823801	medium	5.93038246669532	11	DTR_517157	69.8	34.19	NA	NA	0	1.0
k141_136926||full	2226	NA	47635.49720469833	4.672985757731206	low	10.9454880691546	93	DTR_830472	37.74	85.48	3.570933734939759	5.999487951807229	2	1.0
k141_456573||full	8896	NA	118641.21655805754	7.498237339505624	high	3.71484524843028	63	DTR_638555	61.58	39.97	6.128418314255984	24.365265348595212	2	1.0
k141_577893||full	1949	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_214829||full	1201	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_536108||full	1544	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_555033||full	1619	NA	51704.9036614576	3.1312310542159496	medium	5.74880233284732	135	DTR_882371	56.58	84.59	2.2099999999999995	4.94	1	1.0
k141_356155||full	1421	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_116059||full	2007	NA	58290.51742470004	3.4430986182146213	high	3.80699424524126	318	DTR_880277	68.6	53.69	1.63	5.27	1	1.0
k141_233963||full	2907	NA	45513.989697465244	6.387047189936627	high	3.52700946723594	4	DTR_534097	68.5	63.47	NA	NA	0	1.0
k141_415894||full	1267	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_214851||full	1773	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
k141_577910||full	3212	NA	50263.528371492466	6.390319390752764	high	3.42478034785727	2	DTR_834251	77.01	60.45	NA	NA	0	1.0
k141_315403||full	7101	1056	NA	NA	NA	NA	0	NA	NA	NA	0.71	3.74	1	1.0
k141_496296||full	2661	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_315404||full	1175	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_295834||full	2819	NA	6405.659783827701	44.007956949526076	medium	6.1524334251607	32	Sp_2565708309_ASTA01000019	69.7	27.81	NA	NA	0	1.0
k141_456584||full	6645	NA	160644.2861438588	4.136468317366313	low	18.4087537011378	10	DTR_491930	68.0	12.43	NA	NA	0	1.0
k141_75435||full	2983	NA	52394.09437826414	5.693389752028059	low	10.7907508297973	340	DTR_565896	43.4	28.16	4.29	8.3	1	1.0
k141_337073||full	860	NA	60892.0	1.4123365959403533	low	19.9248772031205	1	MW584169	32.5	74.18	NA	NA	0	1.0
k141_436032||full	951	NA	39644.688703601816	2.3988080903094575	medium	8.84353741496599	2	MW478289	43.27	75.2	NA	NA	0	1.0
k141_54608||full	2347	NA	68532.64077355647	3.4246455025057156	medium	5.98605986059861	80	DTR_282008	58.1	36.13	NA	NA	0	1.0
k141_136995||full	911	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_54610||full	6213	NA	61055.3119751658	10.176018759067405	low	13.9757982883961	135	DTR_786174	41.5	29.96	NA	NA	0	1.0
k141_75464||full	659	NA	60436.189228466326	1.0904062754664905	high	3.22773418324879	79	DTR_871833	78.8	41.35	NA	NA	0	1.0
k141_175542||full	1924	NA	331950.0	0.5796053622533515	low	15.1381313075547	1	DTR_022094	32.7	39.7	NA	NA	0	1.0
k141_214871||full	1137	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_515081||full	9291	NA	75872.95616538973	12.245469887514664	medium	8.69377272611692	53	DTR_729031	42.8	62.79	6.2622048997772835	21.212338530066816	2	1.0
k141_116082||full	4119	NA	29277.768085698386	14.068695359370821	medium	5.46581517655898	2	DTR_616226	56.29	44.02	NA	NA	0	1.0
k141_194683||full	9987	NA	41441.20505209793	24.099202683524318	low	17.6045073650536	415	MN882553	63.5	9.18	NA	NA	0	1.0
k141_295893||full	3206	603	57579.68617433484	1.0472443322707392	low	28.6070582969958	6	GCA_002603985.1	25.5	38.39	1.19	2.4	1	1.0
k141_194700||full	1057	NA	68402.14847412227	1.5452730997183248	low	16.0413971539457	2	DTR_144275	32.7	52.23	NA	NA	0	1.0
k141_356218||full	1559	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_515102||full	1407	NA	40912.51035452738	3.43904587571782	medium	9.96724597484611	4	DTR_877104	46.3	20.19	NA	NA	0	1.0
k141_436089||full	1835	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_356226||full	3505	NA	52242.0	6.709161211285939	high	4.63833041958042	1	DTR_572133	68.02	41.56	1.15	7.219999999999999	1	1.0
k141_75507||full	1814	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_54631||full	1260	NA	287047.64871858794	0.43895151401684623	low	11.4280975286117	13	DTR_349808	39.38	100.0	NA	NA	0	1.0
k141_54633||full	674	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_234017||full	3457	NA	220611.4812727687	1.567008199235874	low	21.9381688466112	4	DTR_267796	32.2	26.25	NA	NA	0	1.0
k141_75513||full	1918	NA	42727.39785339675	4.488923024474617	low	21.1303462321792	2	OM287554	27.6	39.92	NA	NA	0	1.0
k141_234028||full	1028	NA	42595.0	2.4134288061979103	medium	8.72859262464408	1	DTR_878707	55.4	28.86	NA	NA	0	1.0
k141_476569||full	944	NA	40762.97835839576	2.3158268556830532	medium	7.76410691557064	63	DTR_214383	50.5	54.45	NA	NA	0	1.0
k141_34844||full	24276	NA	39613.88970008518	61.28153580421516	medium	6.84053003637549	25	DTR_557586	55.32	53.45	39.45957004707124	72.93716927568987	16	1.0
k141_234033||full	3210	NA	296750.20936744614	1.081717855176058	low	10.9970674486804	55	DTR_522266	41.7	44.2	NA	NA	0	1.0
k141_214916||full	1649	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_137042||full	463	NA	43854.74112607099	1.055758141791318	low	10.8481744531967	31	DTR_680738	47.2	65.93	NA	NA	0	1.0
k141_116118||full	501	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_476588||full	981	NA	173758.84902935431	0.56457556290228	low	14.386066809884	14	DTR_230266	35.7	85.48	NA	NA	0	1.0
k141_555117||full	1598	NA	202406.6695822775	0.7894996757260607	low	13.957011667213	25	DTR_267796	34.4	51.3	NA	NA	0	1.0
k141_214917||full	3415	NA	60544.192040431844	5.640508007307189	medium	9.69093101478708	113	MK448838	43.4	48.53	NA	NA	0	1.0
k141_194733||full	2081	NA	43113.747548542786	4.8267666772807285	high	3.50672951331705	299	DTR_643138	65.36	80.31	3.141044776119403	6.30454177709583	3	1.0
k141_476595||full	2907	NA	79827.15188397486	3.6416180853166256	medium	8.75658521623847	83	DTR_386766	47.69	70.81	3.541845949535193	13.22925630810093	2	1.0
k141_34856||full	562	NA	51330.04677882642	1.0948752928700316	high	1.97624975214259	3	DTR_700267	93.8	44.51	NA	NA	0	1.0
k141_234044||full	5163	NA	44650.09659641898	11.563244860738067	high	4.16323039799627	36	DTR_868016	58.93	96.45	6.978762008898956	20.337222724335067	4	1.0
k141_476611||full	629	NA	71993.73405769095	0.8736871454618004	high	4.78160165211584	49	DTR_747526	66.0	49.39	NA	NA	0	1.0
k141_536218||full	2505	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_194754||full	1105	NA	54611.06169078447	2.023399593028727	low	10.0651710208396	4	DTR_387549	48.1	24.86	NA	NA	0	1.0
k141_536227||full	1367	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_356258||full	1408	NA	52084.95816649317	2.7032756664586937	low	12.3950755456072	10	DTR_831454	42.0	56.05	NA	NA	0	1.0
k141_555149||full	2113	NA	115498.04896694215	1.829468132924724	low	13.957011667213	3	DTR_643617	35.0	47.96	NA	NA	0	1.0
k141_456715||full	1614	NA	63833.69792080882	2.528445088677622	medium	9.89099717400081	262	DTR_215924	45.0	39.5	NA	NA	0	1.0
k141_276906||full	4697	NA	43754.93338189895	10.734789512770941	low	10.0351978014638	36	DTR_394575	40.41	43.35	NA	NA	0	1.0
k141_194775||full	3149	NA	54128.0	5.817691398167307	medium	9.34141098299785	1	DTR_270066	30.1	16.86	NA	NA	0	1.0
k141_315425||full	3505	NA	62800.095582329326	5.581201696429003	low	22.1130987526063	6	DTR_449052	44.0	16.36	NA	NA	0	1.0
k141_256753||full	992	NA	136175.50865800865	0.7284716684931283	medium	7.76410691557064	3	DTR_740305	48.1	54.55	NA	NA	0	1.0
k141_496347||full	617	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_536267||full	3384	NA	46594.79304376494	7.2626140796923835	low	19.4474773902474	2	GCA_002603985.1	36.0	27.34	NA	NA	0	1.0
k141_315435||full	350	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_536274||full	567	NA	139127.79739193432	0.4075389754088573	low	13.776319560496	3	DTR_816401	50.0	32.39	NA	NA	0	1.0
k141_377291||full	1862	NA	53923.536614351724	3.4530376101192695	low	10.6162263507551	313	DTR_875191	61.7	27.21	NA	NA	0	1.0
k141_536277||full	1627	NA	58844.68396271559	2.7649056642582677	low	13.7748454522773	119	DTR_848839	56.5	14.49	NA	NA	0	1.06
k141_536283||full	695	NA	50753.14413298722	1.3693732908032428	low	15.900926451125	42	DTR_880261	32.5	85.45	NA	NA	0	1.0
k141_137110||full	1421	NA	55316.87050533007	2.5688365719515516	medium	8.84353741496599	529	DTR_691201	45.4	72.93	NA	NA	0	1.0
k141_54671||full	3355	NA	60624.07148967833	5.534105376890122	low	10.8819485366333	130	GCA_004779625.1	41.4	48.67	NA	NA	0	1.0
k141_276952||full	3795	NA	155073.93209298683	2.4472198188180383	high	2.58132490451732	11	DTR_886249	76.31	65.37	0.32	4.67	1	1.0
k141_75578||full	12465	NA	34676.0	35.94705271657631	low	NA	1	GCA_003502865.1	21.4	45.51	NA	NA	0	1.0
k141_555228||full	1735	NA	44462.96594726897	3.902123853045769	high	3.52719593630501	30	GCA_004779225.1	57.88	78.28	3.221920891488289	5.593267800904408	6	1.0
k141_54682||full	912	NA	8800.0	10.363636363636363	medium	9.21794557489581	1	DTR_852641	45.9	57.71	NA	NA	0	1.0
k141_315455||full	1276	NA	93919.0	1.3586175321287493	low	14.4123550401427	1	DTR_354727	36.7	56.88	NA	NA	0	1.0
k141_476648||full	1165	NA	41986.76145471977	2.7746841138399856	low	14.6621127104172	165	DTR_220337	34.7	70.13	2.01	3.36	1	1.0
k141_436221||full	30602	NA	46269.279869389604	66.1389156831148	high	3.50764538267047	40	DTR_868016	59.76	66.94	48.945131804461795	92.2647986522442	22	1.0
k141_356356||full	1068	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_116248||full	299	NA	37455.892749795064	0.7982722558432036	medium	6.68106596548342	38	DTR_829097	53.75	100.0	NA	NA	0	1.0
k141_215021||full	1700	NA	53436.32471300619	3.181356519428116	high	1.71253000621615	4	DTR_510611	92.1	70.51	NA	NA	0	1.0
k141_54692||full	1735	NA	65137.284132999295	2.6636050659671717	high	3.76866434439809	120	DTR_884066	77.5	36.2	NA	NA	0	1.0
k141_116258||full	407	NA	42647.47090321406	0.9543356062629428	high	4.12645375211592	17	DTR_832849	64.55	100.0	0.78	1.31	1	1.0
k141_436226||full	1395	NA	44517.54926970581	3.1335956782987098	low	10.9098357507713	556	DTR_407217	37.9	73.88	NA	NA	0	1.0
k141_496371||full	6765	NA	64785.97611602725	10.442074667339037	medium	8.30341430665155	119	GCA_004781585.1	49.24	52.25	7.820000000000001	22.58	1	1.0
k141_116262||full	3342	NA	99713.6747104514	3.3515964682923385	low	11.7390330599321	4	GCA_002956935.1	38.5	38.52	NA	NA	0	1.0
k141_377318||full	1865	NA	54480.38796146816	3.4232502186273734	medium	6.5549443838636	295	DTR_875191	65.4	32.07	NA	NA	0	1.0
k141_194796||full	34151	24078	48291.54156020455	49.859663249685696	medium	5.60693372990055	3	DTR_352911	56.0	41.29	22.847393741305225	67.65605892119687	6	1.0
k141_276985||full	2047	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_154540||full	2214	NA	447634.0	0.49460049951522894	low	33.1585347120968	1	DTR_254589	24.1	36.79	NA	NA	0	1.0
k141_395282||full	571	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_95636||full	667	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_75587||full	1043	NA	37859.0	2.7549591906812116	low	NA	1	DTR_598769	21.9	70.75	NA	NA	0	1.0
k141_277015||full	2322	NA	78023.10919288755	2.9760413600790847	low	14.8448260270765	7	DTR_682431	42.1	30.54	4.56	6.55	1	1.0
k141_215048||full	1150	NA	67126.51893272721	1.713182834868148	medium	9.60051358370539	14	DTR_496387	50.5	40.16	NA	NA	0	1.0
k141_436252||full	2648	NA	36982.61662310924	7.16012073181796	medium	5.38031390760123	66	DTR_832849	65.5	44.28	4.896008988764044	8.471388764044944	3	1.0
k141_116289||full	3534	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_377330||full	594	NA	44410.26763044931	1.3375285304354523	medium	5.92026736691334	142	DTR_836099	69.1	39.11	NA	NA	0	1.0
k141_54721||full	963	NA	40574.73298049835	2.373398243835275	low	11.2165417334718	12	DTR_490178	38.2	60.15	NA	NA	0	1.0
k141_215052||full	2372	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_95655||full	3333	NA	43273.88117388344	7.7021055416945705	medium	6.41143235675985	949	DTR_785337	55.68	48.82	5.844622356495468	10.195558912386707	2	1.0
k141_256819||full	3384	NA	153864.61113937123	2.1993361403518303	low	19.7445197918309	96	DTR_511341	41.8	19.62	NA	NA	0	1.0
k141_436265||full	1232	NA	104651.0	1.1772462757164288	low	15.5702184012636	1	DTR_868160	33.3	40.48	NA	NA	0	1.0
k141_356390||full	2421	NA	92596.59246550575	2.614567054291847	high	1.80948758354616	171	DTR_873113	83.5	91.4	NA	NA	0	1.0
k141_515223||full	1769	NA	47180.07548167507	3.7494641158153437	medium	6.26853028377806	29	DTR_005457	60.8	49.05	2.451428571428572	5.1235930735930735	2	1.0
k141_476717||full	1341	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_578059||full	6596	NA	170226.64874636475	3.874833963175733	medium	6.04248823304923	715	DTR_557299	43.6	70.27	4.19	4.35	1	1.0
k141_356404||full	984	NA	37761.45627491767	2.605831705313768	medium	6.12369555934197	3	DTR_089102	52.68	65.42	1.7	2.7100000000000004	1	1.0
k141_95674||full	1974	NA	15501.572247383157	12.734192174172744	medium	5.52296238786106	5	DTR_772917	52.68	69.56	NA	NA	0	1.0
k141_194859||full	1234	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_175664||full	2014	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_175665||full	724	NA	42622.10124677786	1.6986492425798292	medium	7.79911931262128	24	DTR_492049	51.09	77.05	1.4555407352982732	2.3205191171899284	3	1.0
k141_476739||full	872	NA	139310.4072816478	0.6259403134448189	low	13.9604954804151	9	DTR_491411	34.3	87.59	NA	NA	0	1.0
k141_137224||full	1416	NA	58874.577212389384	2.4051128127711148	medium	9.40391650527222	22	DTR_677273	47.3	64.0	NA	NA	0	1.0
k141_256841||full	1008	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_277054||full	438	NA	54756.00000000001	0.7999123383738768	medium	7.15802739981796	1	DTR_854001	56.4	56.83	NA	NA	0	1.0
k141_436280||full	2687	NA	122310.76615969582	2.196863027161241	low	23.4654606721646	2	DTR_312892	27.3	63.56	NA	NA	0	1.0
k141_277058||full	2499	NA	36303.67075629579	6.883601431865187	high	3.91864795187625	46	DTR_831454	77.9	46.44	NA	NA	0	1.0
k141_395336||full	2743	NA	223285.6222974467	1.2284713954156674	low	19.4474773902474	5	GCA_002603985.1	36.0	26.15	NA	NA	0	1.0
k141_456821||full	3010	NA	67208.0	4.47863349601238	low	14.7807123818755	1	DTR_571288	33.1	44.19	1.8199999999999998	8.63	1	1.0
k141_116310||full	1313	NA	41930.62988872794	3.131362451468846	high	2.59649500053758	14	DTR_529512	80.44	76.85	2.4	4.0	1	1.0
k141_296061||full	1912	NA	40868.16035645126	4.678458690882033	low	10.3754165273183	22	Sp_2688088089_Ga0125010_11	39.9	77.69	NA	NA	0	1.0
k141_456827||full	1583	NA	36636.0	4.320886559668086	low	12.5183531358589	1	GCA_002958095.1	72.0	14.71	NA	NA	0	1.0
k141_296073||full	454	NA	40801.15535439488	1.1127135887613966	high	4.12645375211592	29	DTR_850244	63.3	100.0	NA	NA	0	1.0
k141_95712||full	684	NA	42669.6356735447	1.6030134525476674	medium	6.81637624714882	256	DTR_502182	54.9	62.38	NA	NA	0	1.0
k141_277084||full	727	NA	38952.82469073466	1.86636015686155	medium	7.42499606130855	4	DTR_319594	52.9	44.58	NA	NA	0	1.0
k141_34920||full	2533	NA	45348.87145001238	5.585585526184706	medium	9.69093101478708	231	DTR_432822	46.37	48.17	NA	NA	0	1.0
k141_116332||full	593	NA	49683.40659262361	1.1935574483897033	medium	5.5031924597142	44	DTR_438849	59.8	82.91	NA	NA	0	1.0
k141_116335||full	1514	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_137270||full	2494	NA	37361.10426451249	6.675391557869263	medium	9.53752329324072	13	DTR_388072	48.7	91.45	4.32	7.96	1	1.0
k141_456860||full	3523	NA	42840.69208570183	8.223489930910358	medium	8.28456428871274	130	DTR_387038	39.1	50.74	NA	NA	0	1.0
